"Id";"Name";"YearRange";"ReleaseDate";"Director";"Creator";"Cast";"Duration";"RatingValue";"ContentRating";"Genre";"Url";"Description"
"bedtime_stories";"Bedtime Stories";"2007 2008 2009";"Dec 25, 2008 Wide";"Adam Shankman";"Matt Lopez,Tim Herlihy";"Adam Sandler,Richard Griffiths,Courteney Cox,Guy Pearce,Keri Russell,Russell Brand,Jonathan Pryce,Teresa Palmer,Laura Ann Kesling,Lucy Lawless,Aisha Tyler,Jonathan Morgan Heit,Nick Swardson,Kathryn Joosten,Allen Covert,Carmen Electra,Tim Herlihy,Thomas Hoffman,Abigail Leone Droege...,Melany Mitchell,Andrew Collins,Blake Clark,Bill Romanowski,Paul Dooley,Mikey Post,Adam Shankman,Brian Peck,Dana Goodman,Lulu";;"4.4/10,4.4/10";"PG (for some mild rude humor and mild language)";"Action & Adventure,Kids & Family,Science Fiction & Fantasy,Comedy";"http://www.rottentomatoes.com/m/bedtime_stories/";"The life of Skeeter Bronson, a hotel handyman, is changed forever when the bedtime stories he tells his niece and nephew start to mysteriously come true. He attempts to take advantage of the phenomenon, incorporating his own aspirations into one outlandish tale after another, but it's the kids' unexpected contributions that turn Skeeter's life upside down."
"straw-dogs-2011";"Straw Dogs";"2010 2011 2012";"Sep 16, 2011 Wide";"Rod Lurie";"Sam Peckinpah,Rod Lurie";"James Marsden,Kate Bosworth,James Woods,Dominic Purcell,Rhys Coiro,Alexander Skarsgård,Billy Lush,Laz Alonso,Willa Holland,Walton Goggins,Anson Mount,Drew Powell,Kristen Shaw,Megan Adelle,Jessica Cook,Randall Newsome,Tim J. Smith,Wanetah Walmsley,Richard Folmer,Clyde Heun,Rod Lurie,Kelly Holleman,Grayson Capps,Tommy Macluckie,Josh Kerin,John Milham,Kristin Lee Kelly,Tim Smith";;"5.2/10,5.2/10";"R (for strong brutal violence including a sexual attack, menace, some sexual content, and pervasive language)";"Mystery & Suspense";"http://www.rottentomatoes.com/m/straw-dogs-2011/";"David and Amy Sumner (James Marsden and Kate Bosworth), a Hollywood screenwriter and his actress wife, return to her small hometown in the deep South to prepare the family home for sale after her father's death. Once there, tensions build in their marriage and old conflicts re-emerge with the locals, including Amy's ex-boyfriend Charlie (Alexander Skarsgard), leading to a violent confrontation. -- (C) Sony Pictures"
"conspiracy_theory";"Conspiracy Theory";"1996 1997 1998";"Aug 8, 1997 Wide";"Richard Donner";"Brian Helgeland";"Mel Gibson,Julia Roberts,Patrick Stewart,Cylk Cozart,Stephen Kahan,Terry Alexander,Steve Kahan,Alex Mc Arthur,Rod McLachlan,Michael Potts,Jim Sterling,Rich Hebert,Brian J. Williams,G.A. Aguilar,Cece Neber Labao,Saxon Trainor,Claudia Stedelin,Leonard Jackson,Donal Gibson,Joanna Sanchez,Michael Shamus Wiles,Mik Scriba,Patrick Wilde,Mushond Lee,Kevin Kindlin,Troy Garity,J. Mills Goodloe,Michael Kurtz,Peter Koch,Kevin Jackson,Nick Kusenko,Karl Makinen,Darren Peel,Marian Collier,John Harms,Christine Toy Johnso...,David Koch,Danny Smith,Juan A. Riojas,Paul Tuerpé,Dean Winters,Jose Ramon Rosario,Louis Cantarini,Sean Patrick Thomas,Peter Jacobson,Edita Brychta,Sage Allen,Thomas J. McCarthy,K.T. Vogt,Joan Lunden,Charles McDaniel,Matte Osian,Dave Simonds,Rick Hoffman,Edward J. Rosen,Bert Remsen,Lincoln Simonds,Bill Henderson,Jay Della Valle,James Oliver,Kerry McCullen Palmi...,Victory Grace Palmis...,Kate Bayley,Irene Hilleary,Stephen Liska,Don Stanley,Lorna R. Millen,Brad Rea,Jim Van Wyck,Jayson Merrill,Dan Cracchiolo,John Schwartzman,Raymond King,Jared Crawford,Jeremy A. Graham,Chad Santiago,Christo Morse,H. Clay Dear,Daniel Nugent,Andrew Lauren,Tom Schanley,Kenneth Tigar,Maureen Lauder,Judith Woodbury,James W. Gavin,Al Cerullo,Charles W. Robinson,Robert Chaves,Cliff Fleming";"2 hr. 15 min.";"6.2/10,5.8/10";"R (for some violence)";"Drama,Action & Adventure,Mystery & Suspense";"http://www.rottentomatoes.com/m/conspiracy_theory/";"Jerry Fletcher (Mel Gibson) is a New York City cab driver who seems to have absorbed every bit of crackpot information passed along as 'suppressed news' that's surfaced on talk radio or the Internet in the past 20 years. Anti-United Nations militia men who are actually U.N. operatives? NASA scientists engineering earthquakes? Oliver Stone's secret life as a government agent discrediting conspiracy theorists? Jerry's heard 'em all and believes most of them, and even publishes his own journal of,forbidden information, with a subscription list that now totals five people. In short, Jerry seems like just another New York City lunatic, and while he spends a fair amount of his spare time following Alice Sutton (Julia Roberts), a government attorney, Alice regards him as harmless$% he once intervened while she was being mugged, and he's been acting like her benign if whacked-out protector ever since. However, one day Jerry is kidnapped and worked over by CIA operatives$% he is convinced that one of the theories he uncovered must be for real -- but he has no idea which one. He tries to get Alice to help him, and before long both are drawn into a dangerous web that leads to a startling revelation of just how Jerry got this way. Mel Gibson gives a fine comic performance, and those with a taste for alternative media will have fun dissecting which of the theories Jerry spouts are 'real' (or at least appeared before this film was made) and which were the invention of the screenwriters. ~ Mark Deming, Rovi"
"eminem-presents-the-anger-management-tour";"Eminem Presents: The Anger Management Tour";"2004 2005 2006";"Jun 28, 2005 Wide";"Donn J. Viola";;;;;"PG";"Musical & Performing Arts,Documentary";"http://www.rottentomatoes.com/m/eminem-presents-the-anger-management-tour/";"Slim Shady fans rejoice: The rap superstar's 2002 'Anger Management' tour is captured on this video that features the artist performing such songs as 'Stan,' 'The Way I Am,' 'Kill You,' 'Forget About Dre,' 'Sing for the Moment' and 'White America.' Also included are behind-the-scenes footage of the outspoken but always entertaining performer and a set with Eminem protégés D12, featuring the songs 'Pimp Like Me,' 'Fight Music' and 'Purple Pills.'"
"spy_kids_3d_game_over";"Spy Kids 3-D - Game Over";"2002 2003 2004";"Jul 25, 2003 Wide";"Robert Rodriguez";"Robert Rodriguez";"Antonio Banderas,Carla Gugino,Alexa Vega,Daryl Sabara,Mike Judge,George Clooney,Salma Hayek,Holland Taylor,Sylvester Stallone,Ricardo Montalban,Cheech Marin,Alan Cumming,Tony Shalhoub,Ryan Pinkston,Steve Buscemi,Robert D. Vito,Bill Paxton,Elijah Wood,Matt O'Leary,Emily Osment,Ryan James Pinkston,Robert Vito,Bobby Edner,Courtney Jines,Danny Trejo,Selena Gomez,Evan Sabara,Camille Chen,Steve Wertheimer,Alejandro Rose-Garci...,Lane Turney,Bob Fonseca,Glen Powell,Peter Marquardt,James Paxton";;"5.4/10,5.6/10";"PG (for action sequences and peril)";"Action & Adventure,Kids & Family,Mystery & Suspense,Comedy";"http://www.rottentomatoes.com/m/spy_kids_3d_game_over/";"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker (Stallone). It's up to Juni to save his sister, and ultimately the world."
"the-fighter";"The Fighter";"2009 2010 2011";"Dec 10, 2010 Limited";"David O. Russell";"Eric Johnson,Scott Silver,Paul Tamasy,Paul Attanasio";"Christian Bale,Mark Wahlberg,Amy Adams,Melissa Leo,Jack McGee,Melissa McMeekin,Bianca Hunter,Erica McDermott,Jill Quigg,Dendrie Allyn Taylor,Kate O'Brien,Jenna Lamia,Frank Renzulli,Paul Campbell (IV),Caitlin Dwyer,Chanty Sok,Ted Arcidi,Ross Bickell,Sean Malone,Jose Antonio Rivera,Richard W. Farrell,Matthew Muzio,Steven Barkheimer,Art Ramalho,Mickey O'Keefe,Sugar Ray Leonard,Jackson Nicoll,Alison Folland,Sean Doherty,Sue Costello,Thomas Hart Benton,Ray Greenhalge,Tino Kimly,Epifanio Melendez,Jeremiah Kissel,Sean Eklund,Roeun Chea,Brian Nguyen,Rikki Kleiman,Michael Dell'orto,Paul Locke,Kim Carrell,Colin Hammell,Dale Place,Eddie Lee Anderson,Joseph Lupino,Bonnie Aarons,Walter Driscoll,Matt Russell,A. Joseph Denucci,Richard A. Eklund,George Michael Ward,Richard Eklund, Jr.,Jack Greenhalge,Kevin Paige,David A. Ramalho, Sr...,Ziad Akl,Simon Hamlin,Gerald Greenhalge,Matthew Russell,Tommy Eklund,Rita Mercier,Deborah Bolanger,Kerry Moore,Philip D. Herbert,Raul Vera,Jack Lally,Carlos L. Smith,Jerrell Lee Wesley,Hugh K. Long,Catherine Lynn Stone,Eric Weinstein,Bo Cleary,Anthony Molinari,Peter 'Sugarfoot' Cu...,Miguel Espino,Anthony 'Ace' Thomas,Brian Christensen,Jen Weissenberg,Paul Campbell VIII";;"7.8/10,7.9/10";"R (for language throughout, drug content, some violence and sexuality)";"Sports & Fitness,Drama";"http://www.rottentomatoes.com/m/the-fighter/";"Mark Wahlberg stars in Paramount Pictures' inspirational docudrama exploring the remarkable rise of Massachusetts-born, junior welterweight title winner 'Irish' Micky Ward. A determined pugilist whose career in the ring was shepherded by his loyal half-brother, Dicky (Christian Bale) -- a hard-living boxer-turned-trainer whose own career in the ring was nearly sent down for the count due to drugs and crime -- perennial underdog Irish Micky rebounded from a disheartening series of defeats to win,both the WBU Intercontinental Lightweight title and the WBU Light Welterweight title thanks to a fierce combination of determination and hard work. David O. Russell directs from a script by 8 Mile's Scott Silver and Paul Attanasio (The Bourne Ultimatum). ~ Jason Buchanan, Rovi"
"striptease";"Striptease";"1995 1996 1997";"Jun 28, 1996 Wide";"Andrew Bergman";"Carl Hiaasen,Andrew Bergman";"Demi Moore,Armand Assante,Ving Rhames,Robert Patrick,Burt Reynolds,Paul Guilfoyle,Jerry Grayson,Rumer Willis,Robert Stanton,William Hill,Stuart Pankin,Dina Spybey,Pasean Wilson,Pandora Peaks,Barbara Alyn Woods,Kimberly Flynn,Stephanie Schick,Rena Riffel,Siobhan Fallon,Gary Basaraba,Edge,Matthew Baron,Gianni Russo,Jose Zuniga,Eduardo Yanez,Antoni Corone,Christi Bauerle,Frances Fisher,Teddy Bergman,Louis Seeger Crume,Aymee Garcia,Deborah Magdalena,Keone Young,Johnny Cocktails,Anthony Giaimo,Jerry Pacific,Anna Lobell,Diane Adams,Anthony K. Jones,Chad Ayers,April Sharpe,Maria Gennaro,Lucy,Keith Blaney,Marc Chaykin,Ted Niarhos Jr.,Edward Goldstein,Christine Bauerle,Yoshi Obata,Tony Toyoda,Dan Shana,Scott Oughterson,Ted Niarchos Jr.,Darreck Crane,Marco Assante,Howard Shore";"1 hr. 55 min.";"3.6/10,4.4/10";"R (adult situations/language, nudity, violence)";"Drama,Mystery & Suspense,Comedy";"http://www.rottentomatoes.com/m/striptease/";"Based on Carl Hiaasen's satirical novel, Striptease tells the story of Erin (Demi Moore), who has just gotten a divorce from Darrell (Robert Patrick), the sleazy ex-con she foolishly married. However, the judge's memories of Darrell's days as a football hero win him custody of their daughter, and Erin, concerned for her child's safety, is determined to fight the decision. Erin has just lost her position as a secretary for the FBI, so, to cover her legal bills, she takes a job as an exotic dancer,at a strip club called the Eager Beaver. While she has no experience taking off her clothes in front of an audience, Erin soon makes friends with the fellow dancers and finds a protector in the club's burly but good-hearted bouncer, Shad (Ving Rhames). She also makes a few fans among the regulars at the club, most notably David Dillbeck (Burt Reynolds), a drunken lout with a bottomless appetite for sleaze -- who also happens to be a conservative congressman with ties to right-wing religious groups. One of Erin's admirers snaps a photo of her with the congressman when a brawl breaks out at the club, and he suggests that it would make fine blackmail material. However, when the man with the photo turns up dead, Erin discovers that Dillbeck's people play a bit rougher than she expected. The home video version of Striptease contains two minutes of footage that was clipped from the theatrical release in order to win the film an R rating. ~ Mark Deming, Rovi"
"10011016-messenger";"The Messenger";"2008 2009 2010";"Nov 13, 2009 Wide";"Oren Moverman";"Oren Moverman,Alessandro Camon";"Ben Foster,Woody Harrelson,Samantha Morton,Jena Malone,Eamonn Walker,Steve Buscemi,Yaya DaCosta,Portia,Lisa Joyce,Paul Diomede,Peter Francis James,Yaya Alafia";;"7.5/10,7.4/10";"R (for language and some sexual content/nudity)";"Drama,Romance";"http://www.rottentomatoes.com/m/10011016-messenger/";"An Iraq War veteran who just narrowly escaped death in combat struggles with his new post at the Casualty Notification Office while anticipating his upcoming discharge in this military drama starring Ben Foster, Woody Harrelson, Jena Malone, and Samantha Morton. Will Montgomery (Foster) has spent his fair share of time in army hospitals, and with just three months to go before returning to civilian life, he discovers that his girlfriend back home (Malone) has decided to move on with her life.,Crestfallen, Will discovers that his latest hope for a fresh start will be training to work for the Casualty Notification Office under the mentorship of senior officer Tony (Harrelson). As someone who had a close brush with death himself, Will isn't sure that he's the man to tell families that their own loved ones will never be coming home. Thankfully, in between his assignments, Tony offers a sympathetic ear and the two men form a bond that will ultimately help them to readjust to 'normal' life. But once you've been in the thick of it, any true hope for a 'normal' life after the military is just wishful thinking. Later, Will is drawn to the grieving widow (Morton) of a fallen soldier, a development that forces him to ponder the ethical dilemma of starting a relationship with a woman in such a vulnerable position. ~ Jason Buchanan, Rovi"
"1010685-invasion_usa";"Invasion U.S.A.";"1984 1985 1986";"Sep 27, 1985 Limited";"Joseph Zito";"James Bruner,Aaron Norris,James David Buchanan,Chuck Norris";;"1 hr. 48 min.";"4.2/10";"PG";"Mystery & Suspense,Action & Adventure";"http://www.rottentomatoes.com/m/1010685-invasion_usa/";"This red-baiting action film stars Chuck Norris as Matt Hunter, a retired CIA agent who lives in the Florida Everglades. A communist invasion of Miami brings Hunter out of retirement to fight the encroaching hordes led by everyone's favorite low-budget bad guy, Richard Lynch. The film is extremely jingoistic, presenting the evil communists staging an invasion on Christmas, demolishing a church, and attempting to blow up a school bus full of children. From the same school of thinking which,produced Rambo and Red Dawn, this film at least features some convincing gore by makeup wizard Tom Savini (Friday the 13th), working on his third gig for director Joseph Zito. Zito and Savini returned with Red Scorpion."
"771419752";"Victoria";"2014 2015 2016";"Oct 9, 2015 Limited";"Sebastian Schipper";"Olivia Neergaard-Holm,Sebastian Schipper,Eike Frederik Schulz";;;"7.3/10,7.2/10";"Unrated";"Drama";"http://www.rottentomatoes.com/m/771419752/";"This film is not a movie it's not about a bank robbery. It is bank robbery. 'Victoria' was shot in one single take. Two hours and eighteen minutes. No cuts. No CGI. No cheap tricks. No expensive ones, either. Just one shot. Victoria, a young woman from Madrid, meets four local Berliners outside a nightclub. Sonne and his friends promise to show her a good time and the real side of the city. But these lads have gotten themselves into hot water: they owe someone a dangerous favor that requires,repaying that evening. As Victoria's flirtation with Sonne deepens into something more, he convinces her to come along for the ride. And later, when things become more ominous and possibly lethally dangerous for Sonne, she insists on coming along. As the night takes on an ever more menacing character, what started out as a good time, quickly spirals out of control. As dawn approaches, Victoria and Sonne address the inevitable: it's all or nothing and they abandon themselves to a heart-stopping race into the depths of hell."
