"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt0301555";"God Grew Tired of Us";"2006";"12 January 2007 (USA)";"Christopher Dillon Quinn,Tommy Walker";"Christopher Dillon Quinn";"Panther Bior,John Bul Dau,Nicole Kidman";"Panther Bior,John Bul Dau,Nicole Kidman,Daniel Abol Pach";"English";"USA";"89 min";"8.0";"2,373";"23 user,43 critic";"Documentary";"High Point, North Carolina, USA";"Four boys from Sudan embark on a journey to America after years of wandering Sub-Saharan Africa in search of safety."
"tt0048216";"It's Always Fair Weather";"1955";"2 September 1955 (USA)";"Stanley Donen,Gene Kelly";"Betty Comden,Adolph Green";"Gene Kelly,Dan Dailey,Cyd Charisse";"Gene Kelly,Dan Dailey,Cyd Charisse,Dolores Gray,Michael Kidd,David Burns,Jay C. Flippen";"English,Italian";"USA";"101 min";"7.1";"1,900";"61 user,32 critic";"Comedy,Drama,Musical";"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA";"Three soldiers meet 10 years after their last meeting in New York again, and find out, that they have litte in common now."
"tt0343818";"I, Robot";"2004";"16 July 2004 (USA)";"Alex Proyas";"Jeff Vintar,Akiva Goldsman";"Will Smith,Bridget Moynahan,Bruce Greenwood";"Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood,Adrian Ricard,Chi McBride,Jerry Wasserman,Fiona Hogan,Peter Shinkoda,Terry Chen,David Haysom,Scott Heindl,Sharon Wilkins,Craig March";"English";"USA,Germany";"115 min";"7.1";"350,813";"779 user,223 critic";"Action,Mystery,Sci-Fi";"Chicago, Illinois, USA";"In 2035 a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
"tt0397065";"House of Wax";"2005";"6 May 2005 (USA)";"Jaume Collet-Serra";"Charles Belden,Chad Hayes";"Chad Michael Murray,Paris Hilton,Elisha Cuthbert";"Elisha Cuthbert,Chad Michael Murray,Brian Van Holt,Paris Hilton,Jared Padalecki,Jon Abrahams,Robert Ri'chard,Dragicia Debert,Thomas Adamson,Murray Smith,Sam Harkess,Damon Herriman,Andy Anderson";"English";"Australia,USA";"113 min";"5.3";"88,584";"572 user,225 critic";"Horror,Thriller";"Australia";"A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit."
"tt0398286";"Tangled";"2010";"24 November 2010 (USA)";"Nathan Greno,Byron Howard";"Dan Fogelman,Jacob Grimm";"Mandy Moore,Zachary Levi,Donna Murphy";"Mandy Moore,Zachary Levi,Donna Murphy,Ron Perlman,M.C. Gainey,Jeffrey Tambor,Brad Garrett,Paul F. Tompkins,Richard Kiel,Delaney Rose Stein,Nathan Greno,Byron Howard,Tim Mertens,Michael Bell,Bob Bergen";"English";"USA";"100 min";"7.8";"260,844";"376 user,320 critic";"Animation,Comedy,Family";;"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
"tt1853728";"Django Unchained";"2012";"25 December 2012 (USA)";"Quentin Tarantino";"Quentin Tarantino";"Jamie Foxx,Christoph Waltz,Leonardo DiCaprio";"Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Samuel L. Jackson,Walton Goggins,Dennis Christopher,James Remar,David Steen,Dana Gourrier,Nichole Galicia,Laura Cayouette,Ato Essandoh,Sammi Rotibi,Clay Donahue Fontenot";"English,German,French";"USA";"165 min";"8.5";"828,927";"1,153 user,748 critic";"Western";"Jackson Hole, Wyoming, USA";"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
"tt0029162";"Lost Horizon";"1937";"1 September 1937 (USA)";"Frank Capra";"Robert Riskin,James Hilton";"Ronald Colman,Jane Wyatt,Edward Everett Horton";"Ronald Colman,Jane Wyatt,Edward Everett Horton,John Howard,Thomas Mitchell,Margo,Isabel Jewell,H.B. Warner,Sam Jaffe";"English,Mandarin";"USA";"97 min";"7.8";"8,858";"117 user,43 critic";"Adventure,Drama,Fantasy";"Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA";"A plane crash delivers a group of people to the secluded land of Shangri-La -- but is it the miraculous utopia it appears to be?"
"tt0107362";"Last Action Hero";"1993";"18 June 1993 (USA)";"John McTiernan";"Zak Penn,Adam Leff";"Arnold Schwarzenegger,F. Murray Abraham,Art Carney";"Arnold Schwarzenegger,F. Murray Abraham,Art Carney,Charles Dance,Frank McRae,Tom Noonan,Robert Prosky,Anthony Quinn,Mercedes Ruehl,Austin O'Brien,Ian McKellen,Professor Toru Tanaka,Joan Plowright,Keith Barish,Karen Duffy";"English";"USA";"130 min";"6.2";"99,005";"255 user,77 critic";"Action,Adventure,Comedy";"1100 block of Angelina Street, Downtown, Los Angeles, California, USA";"With the help of a magic ticket, a young film fan is transported into the fictional world of his favorite action film character."
"tt0115759";"Broken Arrow";"1996";"9 February 1996 (USA)";"John Woo";"Graham Yost";"John Travolta,Christian Slater,Samantha Mathis";"John Travolta,Christian Slater,Samantha Mathis,Delroy Lindo,Bob Gunton,Frank Whaley,Howie Long,Vondie Curtis-Hall,Jack Thompson,Vyto Ruginis,Ousaun Elam,Shaun Toub,Casey Biggs,Jeffrey Stephan,Joey Box";"English";"USA";"108 min";"6.0";"73,666";"176 user,70 critic";"Action,Adventure,Comedy";"Lee's Ferry, Arizona, USA";"Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans."
"tt1727388";"The Way Way Back";"2013";"26 July 2013 (USA)";"Nat Faxon,Jim Rash";"Nat Faxon,Jim Rash";"Steve Carell,Toni Collette,Allison Janney";"Steve Carell,Toni Collette,Allison Janney,AnnaSophia Robb,Sam Rockwell,Maya Rudolph,Liam James,Rob Corddry,Amanda Peet,River Alexander,Zoe Levin,Nat Faxon,Jim Rash,Adam Riegler,Jeremy Weaver";"English";"USA";"103 min";"7.4";"106,893";"206 user,273 critic";"Comedy,Drama";"Marshfield, Massachusetts, USA";"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park."
"tt0033373";"Ball of Fire";"1941";"2 December 1941 (USA)";"Howard Hawks";"Charles Brackett,Billy Wilder";"Gary Cooper,Barbara Stanwyck,Oskar Homolka";"Gary Cooper,Barbara Stanwyck,Oskar Homolka,Henry Travers,S.Z. Sakall,Tully Marshall,Leonid Kinskey,Richard Haydn,Aubrey Mather,Allen Jenkins,Dana Andrews,Dan Duryea,Ralph Peters,Kathleen Howard,Mary Field";"English";"USA";"111 min";"7.8";"7,588";"80 user,38 critic";"Comedy,Romance";"Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA";"A group of ivory-tower lexicographers realize they need to hear how real people talk, and end up helping a beautiful singer avoid police and escape from the Mob."
"tt0043459";"Decision Before Dawn";"1951";"25 February 1952 (Norway)";"Anatole Litvak";"Peter Viertel,George Howe";"Richard Basehart,Gary Merrill,Oskar Werner";"Richard Basehart,Gary Merrill,Oskar Werner,Hildegard Knef,Dominique Blanchar,O.E. Hasse,Wilfried Seyferth,Hans Christian Blech,Helene Thimig,Robert Freitag,George Tyne,C.A. Amos,Harold Benedict,H.W. Briggs,D.G. Devine";"English,French,German";"USA";"119 min";"7.4";"1,595";"44 user,24 critic";"Drama,War";"Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grünwald, Bavaria, Germany";"As the US Army approaches Nazi Germany, they recruit German prisoners to spy behind German lines."
"tt0453494";"Hoot";"2006";"5 May 2006 (USA)";"Wil Shriner";"Wil Shriner,Carl Hiaasen";"Logan Lerman,Luke Wilson,Brie Larson";"Luke Wilson,Logan Lerman,Brie Larson,Tim Blake Nelson,Cody Linley,Neil Flynn,Clark Gregg,Kiersten Warren,Jessica Cauffiel,Dean Collins,Robert Wagner,Eric Phillips,Jimmy Buffett,John Archie,Robert Donner";"English";"USA";"91 min";"5.6";"6,177";"66 user,48 critic";"Adventure,Comedy,Family";"Boca Grande, Florida, USA";"A young man (Lerman) moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls."
"tt0057180";"The Incredible Journey";"1963";"20 November 1963 (USA)";"Fletcher Markle";"James Algar,Sheila Burnford";"Émile Genest,John Drainie,Tommy Tweed";"Émile Genest,John Drainie,Tommy Tweed,Sandra Scott,Syme Jago,Marion Finlayson,Ronald Cohoon,Robert Christie,Beth Lockerbie,Jan Rubes,Iréna Mayeska,Beth Amos,Eric Clavering,Rex Allen";"English";"Canada,USA";"80 min";"7.1";"2,566";"20 user,4 critic";"Adventure,Drama,Family";"Aspdin, Muskoka, Ontario, Canada";"The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?"
"tt0052948";"Journey to the Center of the Earth";"1959";"14 January 1960 (Sweden)";"Henry Levin";"Walter Reisch,Charles Brackett";"James Mason,Pat Boone,Arlene Dahl";"Pat Boone,James Mason,Arlene Dahl,Diane Baker,Thayer David,Peter Ronson,Robert Adler,Alan Napier";"English,Icelandic,French,Italian,Russian";"USA";"132 min";"7.0";"10,626";"110 user,52 critic";"Adventure,Family,Fantasy";"Carlsbad Caverns National Park - 3225 National Parks Highway, Carlsbad, New Mexico, USA";"An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center."
"tt2396721";"The Scribbler";"2014";"6 November 2014 (Singapore)";"John Suits";"Dan Schaffer";"Katie Cassidy,Garret Dillahunt,Michelle Trachtenberg";"Katie Cassidy,Garret Dillahunt,Michelle Trachtenberg,Michael Imperioli,Gina Gershon,Sasha Grey,Kunal Nayyar,Ashlynn Yennie,Billy Campbell,Eliza Dushku,Sir Hollywood,Luke Barnett,T.V. Carpio,Brad Culver,Jessica Lee";"English";"USA";"88 min";"5.4";"3,187";"29 user,42 critic";"Mystery,Sci-Fi,Thriller";"Los Angeles, California, USA";"A young woman is facing her destructive multiple personalities using an experimental new procedure known as 'The Siamese Burn.'"
"tt0120533";"Celebrity";"1998";"20 November 1998 (USA)";"Woody Allen";"Woody Allen";"Kenneth Branagh,Judy Davis,Leonardo DiCaprio";"Greg Mottola,Jeff Mazzola,Dick Mingalone,Vladimir Bibic,Melanie Griffith,Francisco Quidjada,Aleksa Palladino,Dan Moran,Peter Castellotti,A. Lee Morris,Douglas McGrath,Kenneth Branagh,Maurice Sonnenberg,Winona Ryder,Craig Ulmschneider";"English";"USA";"113 min";"6.3";"19,421";"159 user,111 critic";"Comedy,Drama";"Barbetta Restaurant - 321 W. 46th Street, Manhattan, New York City, New York, USA";"The fortunes of a husband and wife differ drastically after they divorce."
"tt0456020";"Waist Deep";"2006";"23 June 2006 (USA)";"Vondie Curtis-Hall";"Vondie Curtis-Hall,Darin Scott";"Tyrese Gibson,Meagan Good,Larenz Tate";"Tyrese Gibson,Shawn Parr,Henry Hunter Hall,Johnny C. Pruitt,Meagan Good,Darris Love,Larenz Tate,William Duffy,Game,Kimora Lee Simmons,Wil E. Young,DeWayne Turrentine Jr.,Wade Allain-Marcus,Paul Terrell Clayton,Ray Bengston";"English";"USA";"97 min";"5.9";"7,907";"50 user,41 critic";"Action,Crime,Drama";"Los Angeles, California, USA";"An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside."
"tt1920849";"Bachelorette";"2012";"6 September 2012 (Russia)";"Leslye Headland";"Leslye Headland,Leslye Headland";"Kirsten Dunst,Isla Fisher,Lizzy Caplan";"Kirsten Dunst,Rebel Wilson,Lizzy Caplan,Paul Corning,Isla Fisher,Andrew Rannells,Anna Rose Hopkins,Sue Jean Kim,Horatio Sanz,Hayes MacArthur,Kyle Bornheimer,James Marsden,Ann Dowd,Adam Scott,Ella Rae Peck";"English";"USA";"87 min";"5.3";"34,578";"126 user,153 critic";"Comedy,Romance";"Carleton Hotel, New York City, New York, USA";"Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school."
"tt3416828";"Ice Age: Collision Course";"2016";"22 July 2016 (USA)";"Mike Thurmeier,Galen T. Chu";"Michael J. Wilson";"Keke Palmer,John Leguizamo,Queen Latifah";"Keke Palmer,John Leguizamo,Queen Latifah,Denis Leary,Ray Romano,Felix Kjellberg,Wanda Sykes,Jay Leno,Roshon Fegan,Chris Wedge,Aimée Castle,Adam Young,Keith Silverstein";"English";"USA";"99 min";;;;"Animation,Adventure,Comedy";;"Plot is unknown."
"tt0479916";"Following Sean";"2005";"13 January 2006 (USA)";"Ralph Arlyck";"Ralph Arlyck";"Ralph Arlyck,Sean Farrell";"Ralph Arlyck,Sean Farrell";"English";"USA";"87 min";"7.1";"724";"15 user,18 critic";"Documentary";;"Thirty years, three generations, and a lifetime later, award-winning filmmaker Ralph Arlyck returns to San Francisco in search of Sean, the boy who was the subject of his controversy-sparking 1969 documentary."
"tt1905041";"Furious 6";"2013";"24 May 2013 (USA)";"Justin Lin";"Chris Morgan,Gary Scott Thompson";"Vin Diesel,Paul Walker,Dwayne Johnson";"Vin Diesel,Paul Walker,Dwayne Johnson,Jordana Brewster,Michelle Rodriguez,Tyrese Gibson,Sung Kang,Gal Gadot,Ludacris,Luke Evans,Elsa Pataky,Gina Carano,Clara Paget,Kim Kold,Joe Taslim";"English,Russian,Spanish,Indonesian,Danish,Cantonese";"USA";"130 min";"7.2";"277,367";"444 user,401 critic";"Action,Crime,Thriller";"Shepperton Studios, Shepperton, Surrey, England, UK";"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty."
"tt0821810";"All Roads Lead Home";"2008";"27 January 2008 (USA)";"Dennis Fallon";"Douglas Delaney";"Peter Coyote,Jason London,Vivien Cardone";"Peter Coyote,Jason London,Vivien Cardone,Peter Boyle,Patton Oswalt,Vanessa Branch,Evan Parke,April Bowlby,Bruce Heinrich,Allan Kayser,Shannon Knopke,Walter Coppage,Stephen Milton,Peter Fopeano,Joe Backer";"English";"USA";"108 min";"5.9";"620";"10 user,16 critic";"Drama,Family";"Kansas City, Missouri, USA";"The story is about a 12 year old girl who loses her mother in an automobile accident. Her father struggles with the loss of his wife and trying to raise his young daughter who believes her ..."
"tt3275216";"Manson Family Vacation";"2015";"6 October 2015 (USA)";"J. Davis";"J. Davis";"Jay Duplass,Linas Phillips,Leonora Pitts";"Jay Duplass,Linas Phillips,Leonora Pitts,Adam Chernick,Tobin Bell,Davie-Blue,Suzanne Ford,Ray Laska,Danette Wilson,Eddie Driscoll,Brent Alan Henry,Matt Bennett,Isaac Reardon Berger,Justin M. Rasch,Jonathan Brooks";"English";"USA";"84 min";"5.6";"220";"2 user,17 critic";"Comedy,Drama,Thriller";;"Two brothers tour Charles Manson murder sites. One is a devoted family man. One is devoted to The Family."
"tt0049833";"The Ten Commandments";"1956";"5 October 1956 (USA)";"Cecil B. DeMille";"Dorothy Clarke Wilson,J.H. Ingraham";"Charlton Heston,Yul Brynner,Anne Baxter";"Charlton Heston,Yul Brynner,Anne Baxter,Edward G. Robinson,Yvonne De Carlo,Debra Paget,John Derek,Cedric Hardwicke,Nina Foch,Martha Scott,Judith Anderson,Vincent Price,John Carradine,Olive Deering,Douglass Dumbrille";"English";"USA";"220 min";"7.9";"44,573";"224 user,85 critic";"Adventure,Biography,Drama";"Ras Safsafa, South Sinai Governorate, Egypt";"The Egyptian Prince, Moses, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people."
"tt0247303";"The Shaft";"2001";"6 September 2001 (Netherlands)";"Dick Maas";"Dick Maas";"James Marshall,Naomi Watts,Eric Thal";"James Marshall,Naomi Watts,Eric Thal,Michael Ironside,Edward Herrmann,Dan Hedaya,Ron Perlman,Kathryn Meisle,Martin McDougall,John Cariani,David Gwillim,Peter Banks,William Vanderpuye,Wilke Durand,Todd Boyce";"English";"USA,Netherlands";"111 min";"4.4";"2,937";"67 user,29 critic";"Action,Horror,Mystery";"New York, USA";"When the express elevators in the Millennium Building, one of New York's most famous landmarks, start to malfunction and behave in erratic ways, elevator mechanic Mark Newman is sent out to..."
"tt0074214";"Black Shampoo";"1976";"5 March 1976 (USA)";"Greydon Clark";"Alvin L. Fast,Greydon Clark";"John Daniels,Tanya Boyd,Joseph Carlo";"John Daniels,Tanya Boyd,Joseph Carlo,Skip E. Lowe,Gary Allen,William Bonner,Bruce Kerley,Sheldon Lee,Anne Gaybis,Heather Leigh,Fred D. Scott,Marl Pero,Kelly Beau,Ruby Williams,Helene Farber";"English";"USA";"85 min";"4.4";"453";"15 user,24 critic";"Action,Comedy,Crime";"Sunset Strip, West Hollywood, California, USA";"A black hairstylist has sex with his female customers, and tries to keep the Mafia from taking over his business."
"tt2017020";"The Smurfs 2";"2013";"31 July 2013 (USA)";"Raja Gosnell";"J. David Stem,David N. Weiss";"Neil Patrick Harris,Jayma Mays,Katy Perry";"Hank Azaria,Neil Patrick Harris,Brendan Gleeson,Jayma Mays,Jacob Tremblay,Nancy O'Dell,Karim Babin,Gaston Morrison,Jocelyn Blanchard,Erika Rosenbaum,Carolina Bartczak,James A. Woods,Henri Pardo,Vanessa Matsui,Dusan Dukic";"English,French";"USA";"105 min";"5.4";"24,860";"58 user,123 critic";"Animation,Adventure,Comedy";"Paris, France";"The Smurfs team up with their human friends to rescue Smurfette, who has been kidnapped by Gargamel since she knows a secret spell that can turn the evil sorcerer's newest creation - creatures called the Naughties - into real Smurfs."
"tt0758730";"Aliens vs. Predator: Requiem";"2007";"25 December 2007 (USA)";"Colin Strause,Greg Strause";"Shane Salerno,Dan O'Bannon";"Reiko Aylesworth,Steven Pasquale,Shareeka Epps";"Steven Pasquale,Reiko Aylesworth,John Ortiz,Johnny Lewis,Ariel Gade,Kristen Hager,Sam Trammell,Robert Joy,David Paetkau,Tom Woodruff Jr.,Ian Whyte,Chelah Horsdal,Meshach Peters,Matt Ward,Michal Suchánek";"English";"USA";"94 min";"4.7";"87,319";"985 user,210 critic";"Action,Horror,Sci-Fi";"2285 McAllister Avenue, Port Coquitlam, British Columbia, Canada";"Warring alien and predator races descend on a small town, where unsuspecting residents must band together for any chance of survival."
"tt0111467";"Toward the Within";"1994";;"Mark Magidson";;"Dead Can Dance,Lisa Gerrard,Brendan Perry";"Dead Can Dance,Lisa Gerrard,Brendan Perry";"English";"UK,USA";;"8.9";"225";"5 user,1 critic";"Documentary,Music";;"After an excerpt from 'Baraka (1992)', featuring the music of Dead Can Dance, we see them in concert in Santa Monica CA, alternated with interview sequences with the lead members (Lisa ..."
"tt0478311";"Knocked Up";"2007";"1 June 2007 (USA)";"Judd Apatow";"Judd Apatow";"Seth Rogen,Katherine Heigl,Paul Rudd";"Seth Rogen,Katherine Heigl,Paul Rudd,Leslie Mann,Jason Segel,Jay Baruchel,Jonah Hill,Martin Starr,Charlyne Yi,Iris Apatow,Maude Apatow,Joanna Kerns,Harold Ramis,Alan Tudyk,Kristen Wiig";"English";"USA";"129 min";"7.1";"282,190";"552 user,249 critic";"Comedy,Drama,Romance";"Planet Hollywood Resort and Casino - 3667 Las Vegas Boulevard South, Las Vegas, Nevada, USA";"For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant."
