"star_wars_episode_iii_revenge_of_the_sith_3d";"Star Wars: Episode III - Revenge of the Sith 3D";"2004 2005 2006";"May 19, 2005 Wide";"George Lucas";"George Lucas";"Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson,Jimmy Smits,Frank Oz,Anthony Daniels,Christopher Lee,Keisha Castle-Hughes,James Earl Jones,Silas Carson,Jay Laga'aia,Bruce Spence,Jay Lagai'aia,Wayne Pygram,Temuera Morrison,David Bowers,Mimi Daraphet,Oliver Ford Davies,Ahmed Best,Sandi Finlay,Nalini Krishan,Rohan Nichol,Jeremy Bulloch,Mary Oyaya,Amanda Lucas,Kenny Baker,Matt Sloan,Orli Shoshan,Peter Mayhew,Sandy Thompson,Marty Wetherill,Rebecca Jackson Mend...,Joel Edgerton,Bonnie Maree Piesse,Jett Lucas,Tux Akindoyeni,Chantal Freer,Chris Kirby,Matt Rowan,Kenji Oates,Amy Allen,Graeme Blundell,Trisha Noble,Claudia Karvan,Keira Wingate,Bonnie Piesse,Hayley Mooy,Ling Bai,Sandy Finlay,Katie Lucas,Genevieve O'Reilly,Warren Owens,Kee Chan,Christopher Kirby,Kristy Wright,Coinneach Alexander,Mousy McCallum,Michael Kingma,Axel Dench,Steven Foy,Julian Khazzouh,Michael James Rowlan...,Bodie 'Tihoi' Taylor,David Stiff,Robert Cope,Matthew Wood,Rena Owen,Paul F. Davies";;"7.2/10,6.5/10";"PG-13 (for sci-fi violence and some intense images)";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/star_wars_episode_iii_revenge_of_the_sith_3d/";"George Lucas draws the Star Wars film series to a close with this dark sci-fi adventure which sets the stage for the events of the first film and brings the saga full circle. After a fierce battle in which Obi-Wan (Ewan McGregor) and Anakin (Hayden Christensen) join Republic forces to help free Chancellor Palpatine (Ian McDiarmid) from the evil Count Dooku (Christopher Lee) and his minions, Anakin is drawn into Palpatine's confidence. Palpatine has designs on expanding his rule, and with this in,mind he plants seeds of doubt in Anakin's mind about the strength and wisdom of the Jedis. Anakin is already in a quandary about how to reveal to others the news of his secret marriage to Padmé Amidala (Natalie Portman) now that she is pregnant, and visions which foretell her death in childbirth weigh heavy on his mind. As Anakin finds himself used by both the Jedis and the Republic for their own purposes -- particularly after Mace Windu (Samuel L. Jackson) expresses his distrust of the young Jedi -- he turns more and more to the Force for help, but begins to succumb to the temptations of its dark side. Many of the Star Wars series regulars returned for Star Wars: Episode III -- Revenge of the Sith, including Frank Oz as the voice of Yoda, Anthony Daniels as C-3PO, Kenny Baker as R2-D2, and Peter Mayhew as Chewbacca. ~ Mark Deming, Rovi"
"1084582-mighty_joe_young";"Mighty Joe Young";"1997 1998 1999";"Dec 25, 1998 Wide";"Ron Underwood";"Ruth Rose,Mark Rosenthal,Lawrence Konner,Holly Goldberg Sloan";"Bill Paxton,Charlize Theron,Rade Serbedzija,Regina King,Peter Firth,Naveen Andrews,David Paymer,Linda Purl,Mika Boorem,Robert Wisdom,Lawrence Pressman,Geoffrey Blake,Christian Clemenson,Cory Buck,Liz Georges,Richard Riehle,Cynthia Allison,Ken Taylor,Ray Harryhausen,Terry Moore,Judson Mills,Tony Genaro,Flo di Re,Kaylan Romero,Hernán Ruiz,Jenilee Deal,Matt Deal,Bethany Bassler,Vicki Davis,Deborah Kellner,Marguerite Moreau,Tracey Walter,Larry Brandenburg,Damien Leake,Neal Kopit,Janet Eilber,Wiley Pickett,John T. Bower,Hannah Swanson,Laurie Kilpatrick,Richard McGonagle,Reno Wilson,Theodore R. Hartley,Dina Merrill,Lily Mariye,John Alexander";"1 hr. 54 min.";"5.9/10,6.6/10";"PG (for some menacing action violence and mild language)";"Drama,Action & Adventure,Kids & Family";"http://www.rottentomatoes.com/m/1084582-mighty_joe_young/";"After being discovered in the African outback, a twenty foot ape and his young woman companion escape to Los Angeles where the become an instant sensation."
"john_rambo";"Rambo (Rambo IV)";"2007 2008 2009";"Jan 25, 2008 Wide";"Sylvester Stallone";"Sylvester Stallone,Art Monterastelli";"Sylvester Stallone,Julie Benz,Paul Schulze,Graham McTavish,Rey Gallegos,Tim Kang,Jake La Botz,Jake LaBotz,Ken Howard,Matthew Marsden,Maung Maung Khim,Cameron Pearson,Thomas Peterson,Tony Skarberg,James Wearing Smith,Kasikorn Niyompattan...,Shaliew Bamrungbun,Suparkorn Kijsuwan,Aung Aay Noi,Aung Theng,Pornpop Kampusiri,Wasawat Panyarat,Kammul Kawtep,Sornram Patchimtasan...,Noa Jei,Kjam Saen,Aun Lung Su,Pan Dokngam,Han Pik,Tip Tiya,Nee Lungjai,Yupin Mu Pae,Moan Adisak,Somsak Wongsa,Surachai Muangdee,Mana Sen-Mi,Toole Khan Kham,Saiwan Lungta,Watcharentr Sedtho,Rapimpa Dibu,May Kung,Tim King,Sam Elliott,Sai Mawng";;"4.8/10,4.1/10";"R (for strong graphic bloody violence, sexual assaults, grisly images and language)";"Drama,Action & Adventure,Mystery & Suspense";"http://www.rottentomatoes.com/m/john_rambo/";"When a group of missionary aid workers in Myanmar disappear into the vast green inferno, vigilante Vietnam War veteran John Rambo (Sylvester Stallone) leaves his job as a Salween River boatman behind to accompany a group of mercenaries on a daring rescue mission. It's been 20 years since Rambo helped mujahedeen rebels fend off Soviet invaders in Afghanistan, and these days the former soldier lives a simple life in northern Thailand. Meanwhile, the world's longest-running civil war rages into its,60th year on the nearby Thai-Burma border. One day, human rights missionaries Sarah Miller (Julie Benz) and Michael Burnett (Paul Schulze) show up asking Rambo to guide them up the Salween so they can get some much-needed food and medical supplies to the desperate Karen tribe. According to Sarah and Michael, the Burmese military has planted land mines all along the roads leading into the tribe's village, making it virtually impossible to reach the tribe via land. Two weeks after Rambo drops the group off in dangerous territory, pastor Arthur Marsh (Ken Howard) arrives with a chilling message: the aid workers never returned from their mission into the jungle, and the embassies refuse to help Marsh and his fellow missionaries find their missing friends. Now, despite the fact that Rambo has long since sworn off all forms of violence, the knowledge that innocent missionaries are being used as pawns in a brutal war leaves him with no other choice than to venture behind enemy lines on his most dangerous mission to date. ~ Jason Buchanan, Rovi"
"tron";"TRON";"1981 1982 1983";"Jul 9, 1982 Wide";"Steven Lisberger";"Charles S. Haas,Steven Lisberger,Charles Haas";"Jeff Bridges,Bruce Boxleitner,David Warner,Cindy Morgan,Barnard Hughes,Dan Shor,Peter Jurasik,Tony Stephano,Craig Chudy,Vince Deadrick Jr.,Vince Deadrick,Sam Schatz,Jackson Bostwick,David Cass Sr.,Gerald Berns,Bob Neill,Ted White,Mark Stewart,Michael Sax,Tony Brubaker,Erik Cord,Charles Picerni Sr.,Pierre Vuilleumier,Jack Manning,Eric Cord,Loyd Catlett,Dave Cass,Michael Dudikoff,Charlie Picerni,Richard Bruce Friedm...,Rick Feck,John Kenworthy,Charles Picerni";"1 hr. 36 min.";"6.4/10,5/10";"PG (N/A)";"Action & Adventure,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/tron/";"A computer programmer is trapped in the game he's creating."
"filth_2013";"Filth";"2013 2014 2015";"May 30, 2014 Limited";"Jon S. Baird";"Jon S. Baird,Irvine Welsh";"James McAvoy,Ron Donachie,Jamie Bell,Imogen Poots,Jim Broadbent,Emun Elliott,Iain De Caestaecker,Eddie Marsan,Shirley Henderson,Joanne Froggatt,Gary Lewis,John Sessions,Pollyanna McIntosh,Shauna MacDonald,Brian McCardie,Kate Dickie";;"6.2/10,5.6/10";"R (for strong sexual content, graphic nudity, drug use, language and some violence)";"Drama,Art House & International,Comedy";"http://www.rottentomatoes.com/m/filth_2013/";"Scheming Bruce Robertson, a bigoted and corrupt policeman, is in line for a promotion and will stop at nothing to get what he wants. Enlisted to solve a brutal murder and threatened by the aspirations of his colleagues, including Ray Lennox, Bruce sets about ensuring their ruin, right under the nose of unwitting Chief Inspector Toal. As he turns his colleagues against one another by stealing their wives and exposing their secrets, Bruce starts to lose himself in a web of deceit that he can no,longer control. His past is slowly catching up with him, and a missing wife, a crippling drug habit and suspicious colleagues start to take their toll on his sanity. The question is: can he keep his grip on reality long enough to disentangle himself from the filth?"
"over_the_top";"Over the Top";"1986 1987 1988";"Feb 13, 1987 Wide";"Menahem Golan";"Sylvester Stallone,Stirling Silliphant";"Sylvester Stallone,David Mendenhall,Robert Loggia,Susan Blakely,Rick Zumwalt,Chris McCarty,Terry Funk,Bob Beattie,Allan Graf,Robert Eazor,Magic Schwarz,Andrew 'Cobra' Rhode...,Bruce Way,Jimmy E. Keegan,John Braden,Tony Munafo,Randy Raney,Paul Sullivan,Jack Wright,Sam Scarber,Richard Giachetti,Michael Fox,David VanGorder,Ross St. Phillip,Seth Mitchell,Dale Benson,Joe Kiel,Dean Abston,Flo Gerrish,David Van Gorder,Reggie Bennett,Joshua Patton,James Mendenhall,Danny Capri,Gregory Braendel,Sly Ali Smith,Rose Dursey,Marion Mickens II,Dave Patton,Kelly Sahnger,Alexa Lambert,Charles M. Wilborn,Ronnie Rondell Jr.,James H. Shana,Terry Burns,William N. Buck,Bob Eazor,Ed Levitt,Andrew Rhodes,Bob Rogers,Norman Howell Jr.,Rex Pierson,Magic Schwartz,William Nichols Buck";"1 hr. 34 min.";"4.4/10";"PG (adult situations/language, violence)";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/over_the_top/";"A sensitive yet macho truck driver attempts to win the respect of his estranged young son by entering an arm-wrestling contest in this attempted drama. A severe underdog, the truck driver of course beats the odds to make it to the national finals, where he faces his toughest challenge yet."
"1019187-sleeping_beauty";"Sleeping Beauty";"1958 1959 1960";"Jan 29, 1959 Wide";"Eric Larson (II),Les Clark,Clyde Geronimi,Eric Larson,Eric Larson,Wolfgang Reitherman";"Erdman Penner,Milt Banta,Winston Hibler,Ted Sears,Bill Peet";"Eleanor Audley,Verna Felton,Vera Vague,Barbara Luddy,Taylor Holmes,Bill Thompson,Candy Candido,Mary Costa,Bill Shirley,Pinto Colvig,Dal McKennon,Marvin Miller,Barbara Jo Allen";"1 hr. 15 min.";"8.1/10,6.5/10";"G";"Animation,Kids & Family,Classics,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/1019187-sleeping_beauty/";"Disney produced this lavish animated fairy tale, the most expensive cartoon ever made up to its release with a budget of $6 million. When the young princess Aurora is cursed at birth by the evil fairy Maleficent, the baby is kidnapped by a trio of good fairies who raise the girl themselves, hoping to avoid the spell's fulfillment. Nevertheless, at the age of 16, the beautiful Aurora falls into a deep sleep that can only be awakened by a kiss from her betrothed, Prince Phillip. Knowing that,Phillip intends to save Aurora, Maleficent takes him prisoner. When the good fairies launch a rescue attempt, Maleficent transforms herself into a spectacular fire-breathing dragon, forcing Phillip to defeat her in mortal combat. Sleeping Beauty (1959) was Oscar nominated for its musical score, which featured adaptations of Tchaikovsky compositions. ~ Karl Williams, Rovi"
"nine_lives_of_fritz_the_cat";"The Nine Lives of Fritz the Cat";"1973 1974 1975";"Jun 26, 1974 Wide";"Robert Taylor (III)";"Eric Monte";"Pat Harrington Jr.,Bob Holt,Robert Ridgely,Reva Rose,Fred Smoot,Dick Whittington,Stanley Adams,Carol Androsky,Joan Gerber,Peter Hobbs,Ralph James,Jay Lawrence,Peter Leeds,Louisa Moritz,Larry Moss,Renny Roker,Jim Johnson,Glynn E. Turman,Skip Hinnant,Eric Monte,Luke Walker,Fritz The Cat";"1 hr. 16 min.";"5.7/10";"R";"Comedy,Animation";"http://www.rottentomatoes.com/m/nine_lives_of_fritz_the_cat/";"This tamer sequel to the infamous, X-rated animated film, involving none of the original creative staff, finds Fritz the Cat an unhappy curmudgeon in his adult years. Depressed, Fritz reminisces about his other eight lives, sparking a series of flashbacks that make up the bulk of the film."
"1114154-insomnia";"Insomnia";"2001 2002 2003";"May 24, 2002 Wide";"Christopher Nolan";"Hillary Seitz";"Al Pacino,Robin Williams,Hilary Swank,Maura Tierney,Martin Donovan,Nicky Katt,Paul Dooley,Jonathan Jackson,Katharine Isabelle,Larry Holden,Jay Brazeau,Lorne Cardinal,James Hutson,Andrew Campbell,Crystal Lowe,Paula Shaw,Tasha Simms,Ken Kirzinger,Malcom Boddington,Emily Perkins,Kerry Sandomirsky,Chris Gauthier,Ian Tracey,Kate Robbins,Emily Jane Perkins,Dean Wray,Oliver 'Ole' Zemen,Chris Guthior,Nick Ingman";;"7.7/10,7.8/10";"R (for language, some violence and brief nudity)";"Mystery & Suspense,Drama";"http://www.rottentomatoes.com/m/1114154-insomnia/";"A sleep-deprived detective is sent to a small Alaskan town to investigate the murder of a teenage girl. Forced into a psychological game of cat-and-mouse by the primary suspect, events escalate and the detective finds his own stability dangerously threatened."
"1120113-scarecrow";"Scarecrow";"2001 2002 2003";"Jan 1, 2002 Wide";"Emmanuel Itier,Emanuel Itier";;;;;"R (adult situations/language, violence)";"Horror";"http://www.rottentomatoes.com/m/1120113-scarecrow/";"Emanuel Itier writes and directs the low-budget slasher movie Scarecrow, shot on digital video and released straight to DVD. Misfit Lester (Tim Young) is constantly picked on and he ends up getting killed by his mother's boyfriend. His soul inhabits a scarecrow, so he uses his new form to take revenge on the people who picked on him when he was alive. Scarecrow stars Roxanna Bina as Stephanie, Anil de Mello as Greg, and Mark Irvingsen as Farmer Hailey."
"the_frightened_woman";"The Frightened Woman";"1970 1971 1972";"Jan 1, 1971 Wide";"Piero Schivazappa,Pietro Schivazappa";"Pietro Schivazappa,Paolo Levi";;"1 hr. 48 min.";;"R";"Drama,Art House & International,Mystery & Suspense,Classics";"http://www.rottentomatoes.com/m/the_frightened_woman/";"This voyeuristic story finds the wealthy philanthropist Sayer getting his weekend jollies as a sadist. When his usual street-walking female can't make the scene, he employs his willing secretary Mary to take her place. Mary dominates the rejuvenated Sayer until he has a massive heart attack in this erotically-tinged thriller."
"cry-baby";"Cry-Baby";"1989 1990 1991";"Apr 6, 1990 Wide";"John Waters";"John Waters";"Johnny Depp,Amy Locane,Susan Tyrrell,Polly Bergen,Iggy Pop,Ricki Lake,Traci Lords,Kim McGuire,Darren E. Burrows,Stephen Mailer,Kim Webb,Alan J. Wendl,Paula Herold,Troy Donahue,Pat Moran,Mink Stole,Joe Dallesandro,Joey Heatherton,David Nelson,Patricia Hearst,Willem Dafoe,Jonathan Benya,Jessica Raskin,Robert Tyree,Angie Levroney,Robert Walsh,Jeni Blong,Vivienne Shub,Ken Curtis,Robert Marbury,Susan Lowe,Dan Griffiths,Mary Vivian Pearce,Steve Aronson,Kelly Goldberg,John Blythe Barrymor...,Drew Ebersole,Kenny Curtis,Scott Neilson,Craig D. Wallace,Phillip Broussard,Reggie Davis,Nick Fleming,Robbie Jones,Skip Spencer,Holter Graham,Kirk McEwen,Eric Lucas,Frank Maldonado,Patrick Mitchell,Robbie Jones";"1 hr. 25 min.";"6.6/10,6.4/10";"PG-13 (adult situations/language, violence)";"Musical & Performing Arts,Comedy";"http://www.rottentomatoes.com/m/cry-baby/";"Eisenhower is President. Rock 'n' Roll is king. And Wade 'Cry-Baby' Walker is the baddest hood in his high school. Johnny Depp heads up a supercool cast as the irresistible bad boy whose amazing ability to shed one single tear drives all the girls wild - especially Allison Vernon Williams (Amy Locane), a rich, beautiful 'square' who finds herself uncontrollably drawn to the dreamy juvenile delinquent and his forbidden world of rockabilly music, fast cars and faster women. It's the hysterical,high-throttle world of 1954 in director John Waters' outrageous musical comedy."
